formation_energy_peratom,MagpieData_minimum_Number,MagpieData_maximum_Number,MagpieData_range_Number,MagpieData_maximum_MeltingT,MagpieData_mean_MeltingT,MagpieData_avg_dev_MeltingT,MagpieData_range_Column,MagpieData_maximum_Electronegativity,MagpieData_minimum_NsValence,MagpieData_maximum_NsValence,MagpieData_minimum_NpValence,MagpieData_range_NpValence,MagpieData_mean_NdValence,MagpieData_minimum_NfValence,MagpieData_range_NfValence,MagpieData_mean_NfValence,MagpieData_maximum_NValence,MagpieData_range_NValence,MagpieData_avg_dev_NValence,MagpieData_minimum_NpUnfilled,MagpieData_minimum_NdUnfilled,MagpieData_mean_NdUnfilled,MagpieData_mode_NdUnfilled,MagpieData_maximum_NfUnfilled,MagpieData_minimum_NUnfilled,MagpieData_mode_NUnfilled,MagpieData_minimum_GSbandgap,MagpieData_maximum_GSbandgap,MagpieData_range_GSbandgap,MagpieData_maximum_GSmagmom,compound_possible,target
-0.34663,12.0,32.0,20.0,1211.4,1019.1333333333332,128.1777777777778,12.0,2.01,2.0,2.0,0.0,2.0,3.333333333333333,0.0,0.0,0.0,14.0,12.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383,0.383,0.0,1.0,0
-2.81479,9.0,83.0,74.0,544.4,186.119,159.1428,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,14.0,1.4,29.0,28.0,4.32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.22217,19.0,50.0,31.0,505.08,308.1044444444444,56.40592592592591,16.0,2.96,1.0,2.0,0.0,5.0,7.777777777777778,0.0,0.0,0.0,17.0,16.0,5.382716049382716,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.457,1.457,0.0,1.0,0
-0.45999,19.0,83.0,64.0,544.4,388.4975,77.95124999999999,14.0,2.02,1.0,2.0,0.0,3.0,2.5,0.0,14.0,3.5,29.0,28.0,10.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-3.49336,9.0,37.0,28.0,1814.0,309.645,307.374,16.0,3.98,1.0,2.0,0.0,5.0,0.1,0.0,0.0,0.0,7.0,6.0,2.64,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.97,1.97,6.35e-06,1.0,0
-0.58281,1.0,68.0,67.0,1770.0,453.0075,658.49625,2.0,2.2,1.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,14.0,13.0,4.875,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-0.97676,56.0,83.0,27.0,1337.33,970.4325,213.01625,13.0,2.54,1.0,2.0,0.0,3.0,5.0,0.0,14.0,7.0,29.0,27.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-3.32041,9.0,40.0,31.0,2128.0,392.71,508.815,13.0,3.98,2.0,2.0,0.0,5.0,1.5,0.0,0.0,0.0,12.0,8.0,1.1875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.94969,3.0,17.0,14.0,453.69,312.645,141.04500000000002,16.0,3.16,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.493,2.493,0.0,1.0,0
-0.34193,11.0,83.0,72.0,577.0,465.785,94.915,14.0,2.02,1.0,2.0,0.0,3.0,5.0,0.0,14.0,7.0,29.0,28.0,13.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.5653100000000001,3.0,50.0,47.0,1115.0,631.865,241.5675,13.0,1.96,1.0,2.0,0.0,2.0,2.5,0.0,0.0,0.0,14.0,13.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.14588,29.0,35.0,6.0,1357.77,811.785,545.9849999999999,6.0,2.96,1.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,17.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.457,1.457,0.0,0.0,1
-1.05514,49.0,89.0,40.0,1323.0,799.5174999999999,261.74125,13.0,2.1,2.0,2.0,0.0,4.0,7.75,0.0,0.0,0.0,16.0,13.0,4.5,0.0,0.0,2.25,0.0,0.0,2.0,2.0,0.0,0.464,0.464,0.0,0.0,1
-1.10117,20.0,79.0,59.0,1337.33,1164.3325,86.49874999999997,13.0,2.54,1.0,2.0,0.0,3.0,5.0,0.0,14.0,3.5,25.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.5788,1.0,62.0,61.0,1345.0,346.7575,499.12125,2.0,2.2,1.0,2.0,0.0,0.0,0.0,0.0,6.0,1.5,8.0,7.0,2.625,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-0.7254700000000001,32.0,80.0,48.0,1211.4,907.43,336.555,11.0,2.01,2.0,2.0,0.0,2.0,5.0,0.0,14.0,10.5,26.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383,0.383,0.0,0.0,0
0.0,18.0,18.0,0.0,83.8,83.8,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,9.26,0.0,0.0,1.0,0
-0.47093,3.0,82.0,79.0,1115.0,655.7475000000001,229.62625000000003,13.0,2.33,1.0,2.0,0.0,2.0,2.5,0.0,14.0,3.5,28.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.88764,3.0,66.0,63.0,1685.0,435.841,253.4016,16.0,2.96,1.0,2.0,0.0,5.0,6.0,0.0,10.0,1.0,17.0,16.0,6.419999999999999,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.457,1.457,0.0,1.0,1
-1.17122,3.0,35.0,32.0,453.69,358.259,114.5172,16.0,3.04,1.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,17.0,16.0,6.480000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.437,6.437,0.0,1.0,0
-0.25908,15.0,37.0,22.0,317.3,313.67,1.8149999999999975,14.0,2.19,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.625,1.625,0.0,1.0,1
-0.49432,11.0,51.0,40.0,903.78,489.495,207.1425,14.0,2.05,1.0,2.0,0.0,3.0,2.5,0.0,0.0,0.0,15.0,14.0,5.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-2.4661,3.0,81.0,78.0,577.0,235.844,218.8128,16.0,3.98,1.0,2.0,0.0,5.0,3.0,0.0,14.0,2.8,27.0,26.0,6.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-2.23259,9.0,81.0,72.0,577.0,220.766,200.7192,4.0,3.98,2.0,2.0,1.0,4.0,4.0,0.0,14.0,2.8,27.0,20.0,6.24,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,0.0,0
-2.95982,8.0,56.0,48.0,2896.0,633.98,695.016,14.0,3.44,1.0,2.0,0.0,4.0,0.5,0.0,0.0,0.0,6.0,4.0,1.6799999999999995,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
-0.7418,1.0,66.0,65.0,1685.0,571.0066666666667,742.6622222222222,2.0,2.2,1.0,2.0,0.0,0.0,0.0,0.0,10.0,3.333333333333333,12.0,11.0,4.888888888888889,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,7.853,7.853,0.0,0.0,0
-2.7897,8.0,56.0,48.0,2750.0,550.855,619.487,14.0,3.44,1.0,2.0,0.0,4.0,1.4,0.0,0.0,0.0,13.0,11.0,1.6799999999999995,0.0,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
-2.87421,8.0,51.0,43.0,1799.0,513.158,550.0296000000001,14.0,3.44,2.0,2.0,0.0,4.0,1.1,0.0,0.0,0.0,15.0,13.0,2.08,0.0,0.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
-0.1207,12.0,82.0,70.0,923.0,815.5366666666667,143.2844444444444,12.0,2.33,2.0,2.0,0.0,2.0,3.333333333333333,0.0,14.0,4.666666666666667,28.0,26.0,11.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.7765500000000003,9.0,83.0,74.0,544.4,182.685,155.022,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,14.0,1.4,29.0,28.0,4.32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.6539700000000002,3.0,35.0,32.0,453.69,359.745,93.945,16.0,2.96,1.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,17.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.457,1.457,0.0,1.0,0
-0.95458,33.0,53.0,20.0,1090.0,434.84800000000007,131.03040000000004,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,17.0,16.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-2.41751,9.0,77.0,68.0,2739.0,399.738,467.8524000000001,16.0,3.98,1.0,2.0,0.0,5.0,0.7,0.0,14.0,1.4,23.0,22.0,3.4799999999999995,0.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.17521,9.0,79.0,70.0,1337.33,266.79200000000003,255.9504,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,14.0,1.4,25.0,24.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-2.65326,9.0,80.0,71.0,933.47,223.053,203.4636,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,14.0,1.4,26.0,25.0,3.7399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-1.65232,9.0,47.0,38.0,1234.93,432.87,481.2360000000001,6.0,3.98,1.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,13.0,6.0,2.16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-3.01676,9.0,31.0,22.0,370.87,166.784,135.9408,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0,12.0,2.88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-0.879,9.0,37.0,28.0,312.46,197.382,59.7148,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,17.0,16.0,2.32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.493,2.493,0.0,1.0,1
-2.04183,16.0,21.0,5.0,1814.0,1101.18,712.8199999999999,13.0,2.58,2.0,2.0,0.0,4.0,0.5,0.0,0.0,0.0,6.0,3.0,1.5,0.0,0.0,4.5,0.0,0.0,2.0,2.0,0.0,2.202,2.202,6.35e-06,0.0,1
-0.0,10.0,10.0,0.0,24.56,24.56,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.088,13.088,0.0,0.0,1.0,0
-1.83659,34.0,65.0,31.0,1629.0,1061.5,567.5,13.0,2.55,2.0,2.0,0.0,4.0,5.0,0.0,9.0,4.5,16.0,5.0,2.5,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.799,0.799,0.0,0.0,1
-3.00227,8.0,62.0,54.0,1345.0,699.9,645.1,13.0,3.44,2.0,2.0,0.0,4.0,0.0,0.0,6.0,3.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
-0.38678,1.0,19.0,18.0,933.47,214.42800000000005,240.5016,12.0,2.2,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.36,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-0.36064,1.0,19.0,18.0,933.47,206.146,230.56320000000005,12.0,2.2,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.36,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-1.28321,37.0,81.0,44.0,1799.0,532.202,262.3192,16.0,2.66,1.0,2.0,0.0,5.0,7.1,0.0,14.0,1.4,27.0,26.0,7.040000000000001,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-2.56835,9.0,81.0,72.0,577.0,200.081,175.89719999999997,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,27.0,26.0,4.640000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
0.05414,19.0,47.0,28.0,1234.93,785.73,449.2000000000001,10.0,1.93,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.5317700000000001,1.0,3.0,2.0,453.69,233.85,219.84,0.0,2.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-1.3994,3.0,34.0,31.0,494.0,467.1266666666667,17.915555555555574,15.0,2.55,1.0,2.0,0.0,4.0,3.333333333333333,0.0,0.0,0.0,16.0,15.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.799,0.799,0.0,1.0,0
-0.5311400000000001,49.0,53.0,4.0,429.75,408.3,21.44999999999999,4.0,2.66,2.0,2.0,1.0,4.0,10.0,0.0,0.0,0.0,17.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,0.0,1
-0.64273,16.0,82.0,66.0,600.61,494.485,106.125,2.0,2.58,2.0,2.0,2.0,2.0,5.0,0.0,14.0,7.0,28.0,22.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.202,2.202,0.0,1.0,1
-1.47791,37.0,53.0,16.0,1799.0,505.7480000000001,258.65040000000005,16.0,2.66,1.0,2.0,0.0,5.0,6.1,0.0,0.0,0.0,17.0,16.0,7.44,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-2.93364,9.0,11.0,2.0,370.87,212.185,158.685,16.0,3.98,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.77543,1.0,13.0,12.0,933.47,103.52888888888889,121.92024691358024,16.0,3.98,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,2.617283950617284,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-0.33697,15.0,19.0,4.0,336.53,331.7225,7.211249999999993,14.0,2.19,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.625,1.625,0.0,1.0,0
-2.39022,9.0,83.0,74.0,544.4,176.225,184.0875,2.0,3.98,2.0,2.0,3.0,2.0,2.5,0.0,14.0,3.5,29.0,22.0,8.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
