formation_energy_peratom,MagpieData_minimum_Number,MagpieData_maximum_Number,MagpieData_range_Number,MagpieData_maximum_MeltingT,MagpieData_mean_MeltingT,MagpieData_avg_dev_MeltingT,MagpieData_range_Column,MagpieData_maximum_Electronegativity,MagpieData_minimum_NsValence,MagpieData_maximum_NsValence,MagpieData_minimum_NpValence,MagpieData_range_NpValence,MagpieData_mean_NdValence,MagpieData_minimum_NfValence,MagpieData_range_NfValence,MagpieData_mean_NfValence,MagpieData_maximum_NValence,MagpieData_range_NValence,MagpieData_avg_dev_NValence,MagpieData_minimum_NpUnfilled,MagpieData_minimum_NdUnfilled,MagpieData_mean_NdUnfilled,MagpieData_mode_NdUnfilled,MagpieData_maximum_NfUnfilled,MagpieData_minimum_NUnfilled,MagpieData_mode_NUnfilled,MagpieData_minimum_GSbandgap,MagpieData_maximum_GSbandgap,MagpieData_range_GSbandgap,MagpieData_maximum_GSmagmom,compound_possible,target
-1.5514800000000002,1.0,31.0,30.0,370.87,68.49777777777778,59.64271604938272,16.0,3.98,1.0,2.0,0.0,5.0,0.5555555555555556,0.0,0.0,0.0,13.0,12.0,3.111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-0.87794,52.0,81.0,29.0,1373.0,848.8299999999999,262.085,13.0,2.1,2.0,2.0,0.0,4.0,7.5,0.0,14.0,4.75,27.0,20.0,5.25,0.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,0.464,0.464,0.0,1.0,1
-0.38062,3.0,20.0,17.0,1687.0,927.345,473.655,13.0,1.9,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.773,0.773,0.0,1.0,0
9e-05,54.0,54.0,0.0,161.3,161.3,0.0,0.0,2.6,2.0,2.0,6.0,0.0,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.456,6.456,0.0,0.0,1.0,0
0.00024,54.0,54.0,0.0,161.3,161.3,0.0,0.0,2.6,2.0,2.0,6.0,0.0,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.456,6.456,0.0,0.0,1.0,0
-0.45794,3.0,82.0,79.0,1092.0,649.9975000000001,221.00125000000003,13.0,2.33,1.0,2.0,0.0,2.0,2.5,0.0,14.0,7.0,28.0,27.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.25558,80.0,80.0,0.0,234.32,234.32,0.0,0.0,2.0,2.0,2.0,0.0,0.0,10.0,14.0,0.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6711400000000001,53.0,81.0,28.0,577.0,481.925,95.075,4.0,2.66,2.0,2.0,1.0,4.0,10.0,0.0,14.0,7.0,27.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-0.51032,19.0,51.0,32.0,903.78,472.325,215.7275,14.0,2.05,1.0,2.0,0.0,3.0,2.5,0.0,0.0,0.0,15.0,14.0,5.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-1.48421,17.0,81.0,64.0,577.0,266.127,113.4324,16.0,3.16,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,27.0,26.0,4.640000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.493,2.493,0.0,1.0,0
-2.69906,9.0,49.0,40.0,429.75,167.858,137.2296,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,13.0,12.0,2.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,0.0,0
-1.72514,3.0,49.0,46.0,453.69,253.796,98.6352,16.0,3.16,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0,12.0,2.88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.493,2.493,0.0,1.0,1
-0.5824,30.0,82.0,52.0,1092.0,869.3225,222.6775,11.0,2.33,2.0,2.0,0.0,2.0,5.0,0.0,14.0,10.5,28.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.6347900000000001,1.0,89.0,88.0,1323.0,450.34,581.7733333333334,2.0,2.2,1.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,2.0,0.888888888888889,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,0.0,1
-2.84994,8.0,62.0,54.0,1345.0,457.758,483.5496,14.0,3.44,2.0,2.0,0.0,4.0,1.0,0.0,6.0,0.6,15.0,13.0,2.08,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
-1.55174,15.0,58.0,43.0,1071.0,694.15,376.85,12.0,2.19,2.0,2.0,0.0,3.0,0.5,0.0,1.0,0.5,5.0,1.0,0.5,0.0,0.0,4.5,0.0,13.0,3.0,3.0,0.0,1.625,1.625,0.0,1.0,0
-1.90899,34.0,59.0,25.0,1204.0,849.0,355.0,13.0,2.55,2.0,2.0,0.0,4.0,5.0,0.0,3.0,1.5,16.0,11.0,5.5,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.799,0.799,0.0,0.0,1
-4.35693,9.0,89.0,80.0,1323.0,370.875,476.0625,14.0,3.98,2.0,2.0,0.0,5.0,0.25,0.0,0.0,0.0,7.0,4.0,1.5,0.0,0.0,2.25,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-1.55266,8.0,50.0,42.0,505.08,204.8933333333333,200.1244444444444,2.0,3.44,2.0,2.0,2.0,2.0,3.333333333333333,0.0,0.0,0.0,14.0,8.0,3.555555555555556,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1
-0.94939,37.0,81.0,44.0,577.0,383.54800000000006,42.6528,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,14.0,1.4,27.0,26.0,7.3199999999999985,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,1
-2.22147,9.0,83.0,74.0,1337.33,282.765,275.11800000000005,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,2.8,29.0,28.0,6.880000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,0.0,0
-0.95866,11.0,53.0,42.0,903.78,426.881,95.37980000000002,16.0,2.66,1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,17.0,16.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-2.73469,3.0,31.0,28.0,453.69,190.216,164.0592,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0,12.0,2.88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-0.82352,31.0,53.0,22.0,1234.93,448.3860000000001,157.30880000000008,16.0,2.66,1.0,2.0,0.0,5.0,8.0,0.0,0.0,0.0,17.0,16.0,5.08,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-2.9939400000000003,9.0,80.0,71.0,1799.0,297.92400000000004,306.0296,16.0,3.98,1.0,2.0,0.0,5.0,1.1,0.0,14.0,1.4,26.0,25.0,3.7399999999999993,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,1
-0.90856,19.0,53.0,34.0,2896.0,622.6690000000001,454.6662000000001,16.0,2.66,1.0,2.0,0.0,5.0,6.5,0.0,0.0,0.0,17.0,16.0,7.080000000000001,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,0.0,1
-2.41346,9.0,77.0,68.0,2739.0,406.959,466.4082,16.0,3.98,1.0,2.0,0.0,5.0,0.7,0.0,14.0,1.4,23.0,22.0,3.4799999999999995,0.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.80378,9.0,49.0,40.0,429.75,173.627,144.1524,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0,12.0,2.88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-3.07383,9.0,47.0,38.0,1799.0,402.799,445.6664,16.0,3.98,1.0,2.0,0.0,5.0,1.1,0.0,0.0,0.0,11.0,10.0,2.4799999999999995,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-3.4231,3.0,21.0,18.0,1814.0,333.043,335.4516,16.0,3.98,1.0,2.0,0.0,5.0,0.1,0.0,0.0,0.0,7.0,6.0,2.64,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.97,1.97,6.35e-06,1.0,0
-3.45122,9.0,60.0,51.0,1294.0,261.079,249.0948,16.0,3.98,1.0,2.0,0.0,5.0,0.0,0.0,4.0,0.4,7.0,6.0,2.46,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.68246,3.0,49.0,46.0,453.69,211.182,189.2184,16.0,3.98,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0,12.0,2.88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-3.45952,8.0,92.0,84.0,1770.0,560.6800000000001,607.0559999999999,14.0,3.44,2.0,2.0,0.0,4.0,0.1,0.0,12.0,1.5,14.0,12.0,1.6,0.0,0.0,0.9,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
-2.24822,9.0,80.0,71.0,903.78,213.216,191.6592,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,26.0,25.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-2.08841,9.0,79.0,70.0,1337.33,342.139,348.6104,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,25.0,24.0,4.640000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,0.0,0
-1.12017,52.0,71.0,19.0,1936.0,1329.33,606.6700000000001,13.0,2.1,2.0,2.0,0.0,4.0,5.5,0.0,14.0,7.0,17.0,1.0,0.5,0.0,0.0,4.5,0.0,0.0,2.0,2.0,0.0,0.464,0.464,0.0022471,0.0,1
-0.00017,3.0,3.0,0.0,453.69,453.69,0.0,0.0,0.98,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.09059,19.0,79.0,60.0,1799.0,613.049,382.0464,16.0,2.66,1.0,2.0,0.0,5.0,7.1,0.0,14.0,1.4,25.0,24.0,6.919999999999999,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,0.0,1
-1.469,11.0,59.0,48.0,1204.0,452.08900000000006,150.38220000000004,16.0,2.66,1.0,2.0,0.0,5.0,6.0,0.0,3.0,0.3,17.0,16.0,7.2,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,1.062,1.062,0.0,1.0,0
-1.89035,11.0,39.0,28.0,1799.0,438.959,272.0082,16.0,2.96,1.0,2.0,0.0,5.0,6.1,0.0,0.0,0.0,17.0,16.0,7.44,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,1.457,1.457,0.0,1.0,0
-3.09176,9.0,37.0,28.0,2183.0,347.65777777777777,407.8538271604938,16.0,3.98,1.0,2.0,0.0,5.0,0.3333333333333333,0.0,0.0,0.0,7.0,6.0,2.074074074074074,0.0,0.0,0.7777777777777778,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,0.0,0
-2.37486,9.0,51.0,42.0,1234.93,308.463,305.95560000000006,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,15.0,14.0,2.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
-0.53195,1.0,3.0,2.0,453.69,233.85,219.84,0.0,2.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
-1.60345,1.0,23.0,22.0,2183.0,172.9472222222222,245.33061728395057,16.0,3.98,1.0,2.0,0.0,5.0,0.1666666666666666,0.0,0.0,0.0,7.0,6.0,2.6666666666666665,0.0,0.0,0.3888888888888889,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,0.0,1
-0.7609800000000001,19.0,83.0,64.0,1357.77,489.633,184.58079999999995,16.0,2.66,1.0,2.0,0.0,5.0,8.0,0.0,14.0,1.4,29.0,28.0,6.040000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.062,1.062,0.0,0.0,0
-2.13202,9.0,79.0,70.0,1337.33,337.325,350.53599999999994,16.0,3.98,1.0,2.0,0.0,5.0,2.0,0.0,14.0,1.4,25.0,24.0,4.640000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,0.0,0
-2.52308,9.0,45.0,36.0,2237.0,349.538,377.4924,16.0,3.98,1.0,2.0,0.0,5.0,0.8,0.0,0.0,0.0,9.0,8.0,2.64,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,1.97,1.97,0.0,1.0,0
0.14176,6.0,20.0,14.0,3823.0,2017.6666666666667,1203.5555555555557,12.0,2.55,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.496,4.496,0.0,1.0,1
0.30431,6.0,78.0,72.0,3823.0,1940.6214285714289,1627.8642857142856,7.0,3.04,1.0,2.0,0.0,3.0,1.0714285714285714,0.0,14.0,1.0,24.0,20.0,2.8163265306122454,0.0,0.0,0.3571428571428571,0.0,0.0,2.0,3.0,0.0,6.437,6.437,2.1106628,1.0,1
-0.5161800000000001,34.0,48.0,14.0,594.22,544.11,50.110000000000014,4.0,2.55,2.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.799,0.0,1.0,1
-0.64356,16.0,82.0,66.0,600.61,494.485,106.125,2.0,2.58,2.0,2.0,2.0,2.0,5.0,0.0,14.0,7.0,28.0,22.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.202,2.202,0.0,1.0,1
-0.42963,52.0,82.0,30.0,722.66,661.635,61.02499999999998,2.0,2.33,2.0,2.0,2.0,2.0,10.0,0.0,14.0,7.0,28.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.464,0.464,0.0,1.0,1
-0.42955,52.0,82.0,30.0,722.66,661.635,61.02499999999998,2.0,2.33,2.0,2.0,2.0,2.0,10.0,0.0,14.0,7.0,28.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.464,0.464,0.0,1.0,1
-0.6435200000000001,16.0,82.0,66.0,600.61,494.485,106.125,2.0,2.58,2.0,2.0,2.0,2.0,5.0,0.0,14.0,7.0,28.0,22.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.202,2.202,0.0,1.0,1
-0.37666,1.0,78.0,77.0,2041.4,336.9822222222222,430.6296296296297,9.0,2.28,1.0,1.0,0.0,0.0,1.0,0.0,14.0,1.5555555555555556,24.0,23.0,4.54320987654321,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,7.853,7.853,0.0,1.0,0
